implant,007,Oddball_E,[0.59 1.1],[8 12],Cz,-0.004536293858012821
implant,007,Oddball_E,[0.59 1.1],[8 12],DBS1-2,-0.5839433543620529
implant,007,Oddball_E,[0.59 1.1],[8 12],DBS1-3,-0.210595389798672
implant,007,Oddball_E,[0.59 1.1],[8 12],DBS1-4,-0.310807102000301
implant,007,Oddball_E,[0.59 1.1],[8 12],DBS2-5,-0.5413267128997908
implant,007,Oddball_E,[0.59 1.1],[8 12],DBS3-6,-0.44012561893383656
implant,007,Oddball_E,[0.59 1.1],[8 12],DBS4-7,-0.5433030338048731
implant,007,Oddball_E,[0.59 1.1],[8 12],DBS5-8,-0.4804157290122004
implant,007,Oddball_E,[0.59 1.1],[8 12],DBS6-8,-0.6152699553511779
implant,007,Oddball_E,[0.59 1.1],[8 12],DBS7-8,-0.5543154760715094
implant,007,Oddball_E,[0.59 1.1],[8 12],F4,0.1730849493522468
implant,007,Oddball_E,[0.59 1.1],[8 12],FC2,0.09284686211738957
implant,007,Oddball_E,[0.59 1.1],[8 12],FC6,0.11242463764546949
implant,007,Oddball_E,[0.59 1.1],[8 12],Fz,0.14503693207474708
implant,007,Oddball_E,[0.59 1.1],[8 12],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",-0.150318064281829
implant,007,Oddball_E,[0.59 1.1],[13 20],C4,0.11906974198392194
implant,007,Oddball_E,[0.59 1.1],[13 20],CP2,-0.04204387513108034
implant,007,Oddball_E,[0.59 1.1],[13 20],CP6,0.2595765457408571
implant,007,Oddball_E,[0.59 1.1],[13 20],Cz,0.14778870346514422
implant,007,Oddball_E,[0.59 1.1],[13 20],DBS1-2,-0.6728757879674966
implant,007,Oddball_E,[0.59 1.1],[13 20],DBS1-3,-0.48924544727807895
implant,007,Oddball_E,[0.59 1.1],[13 20],DBS1-4,-0.18170774543391327
implant,007,Oddball_E,[0.59 1.1],[13 20],DBS2-5,-0.7398641501841325
implant,007,Oddball_E,[0.59 1.1],[13 20],DBS3-6,-0.5772008479464579
implant,007,Oddball_E,[0.59 1.1],[13 20],DBS4-7,-0.3879895108363349
implant,007,Oddball_E,[0.59 1.1],[13 20],DBS5-8,-0.47248555003629866
implant,007,Oddball_E,[0.59 1.1],[13 20],DBS6-8,-0.6758981780372135
implant,007,Oddball_E,[0.59 1.1],[13 20],DBS7-8,-0.48335636605951016
implant,007,Oddball_E,[0.59 1.1],[13 20],F4,0.18747793635946547
implant,007,Oddball_E,[0.59 1.1],[13 20],FC2,0.06541242285889257
implant,007,Oddball_E,[0.59 1.1],[13 20],FC6,-0.19904420809902051
implant,007,Oddball_E,[0.59 1.1],[13 20],Fz,0.08284925369952345
implant,007,Oddball_E,[0.59 1.1],[13 20],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",0.017904478000790043
implant,007,Oddball_E,[0.59 1.1],[21 30],C4,-0.12346980117871276
implant,007,Oddball_E,[0.59 1.1],[21 30],CP2,0.020749022701113125
implant,007,Oddball_E,[0.59 1.1],[21 30],CP6,0.11203225186822578
implant,007,Oddball_E,[0.59 1.1],[21 30],Cz,-0.08099295454396441
implant,007,Oddball_E,[0.59 1.1],[21 30],DBS1-2,-0.6949010103309714
implant,007,Oddball_E,[0.59 1.1],[21 30],DBS1-3,-0.38973183108659193
implant,007,Oddball_E,[0.59 1.1],[21 30],DBS1-4,-0.189773493687284
implant,007,Oddball_E,[0.59 1.1],[21 30],DBS2-5,-0.7566142947755256
implant,007,Oddball_E,[0.59 1.1],[21 30],DBS3-6,-0.6381081770443043
implant,007,Oddball_E,[0.59 1.1],[21 30],DBS4-7,-0.4333783478221338
implant,007,Oddball_E,[0.59 1.1],[21 30],DBS5-8,-0.38690037962576723
implant,007,Oddball_E,[0.59 1.1],[21 30],DBS6-8,-0.6753928258057434
implant,007,Oddball_E,[0.59 1.1],[21 30],DBS7-8,-0.403570238175977
implant,007,Oddball_E,[0.59 1.1],[21 30],F4,0.2675632050885886
implant,007,Oddball_E,[0.59 1.1],[21 30],FC2,0.14647187189767583
implant,007,Oddball_E,[0.59 1.1],[21 30],FC6,-0.01911367880883562
implant,007,Oddball_E,[0.59 1.1],[21 30],Fz,-0.07222208823287438
implant,007,Oddball_E,[0.59 1.1],[21 30],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",-0.13709008247510604
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],C4,-0.13477783081650696
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],CP2,-0.03618394893295079
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],CP6,-0.15555979776439244
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],Cz,-0.015073765800912976
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],DBS1-2,-0.8114982478003875
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],DBS1-3,-0.6577053875575761
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],DBS1-4,-0.4729026458320729
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],DBS2-5,-0.7505637218876328
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],DBS3-6,-0.6351297888950187
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],DBS4-7,-0.5279225512658171
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],DBS5-8,-0.6244954883212495
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],DBS6-8,-0.6928844719393177
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],DBS7-8,-0.6019515054218812
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],F4,-0.04179404888368545
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],FC2,0.1973011873103925
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],FC6,-0.3086617794961653
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],Fz,0.13633063967968784
implant,007,Oddball_E,"[1.1, 1.5]",[4 7],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",-0.2545098933426263
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],C4,-0.07540945809961068
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],CP2,-0.0711420887514642
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],CP6,0.036115399984810156
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],Cz,-0.16876413268194723
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],DBS1-2,-0.7482682428421471
